FAC_DET_REP,SITE_ADDRESS,Longitude,ID,EPA_REGISTRY_ID,SITE_CITY,SITE_ZIP,Latitude,CDR_SUB_CNT,Public_CDR_SUBMISSIONS_SITE_NAME,County-State
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000867152,50 MEISTER AVENUE,-74.697015446,117.0,110000867152,SOMERVILLE,08876-3440,40.601457254,6.0,AGFA CORP BRANCHBURG NJ MANUFACTURING,Somerset-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,100 Challenger Road,-74.01188,118.0,PENDING,Ridgefield Park,07660,40.853060001,1.0,Agfa Corporation,Bergan-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,43 Beacham Street,-71.061199778,119.0,PENDING,Everett,02149,42.396719562,1.0,"Aggregate Industries- Northeast Region, Inc.",Middlesex-MA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110006254908,5533 DUNHAM RD,-81.575326842,120.0,110006254908,MAPLE HEIGHTS,44137,41.408942633,1.0,AGMET METALS INC,Cuyahoga-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000448472,2801 EAST 7TH STREET,-98.33963,121.0,110000448472,HASTINGS,68901-5560,40.589710001,2.0,AGP CORN PROCESSING,Adams-NE
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110043971182,15300 780TH AVE,-93.303402972,122.0,110043971182,ALBERT LEA,56007,43.575672375,1.0,AGRA RESOURCES COOP DBA POET BIOREFINING - GLENVILLE,Freeborn-MN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000427020,502 SOUTH WALNUT STREET,-96.22306,123.0,110000427020,LUVERNE,56156-2260,43.646850001,1.0,AGRI-ENERGY,Rock-MN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,2001 Jackson Road,-95.191623695,124.0,,Pasadena,77506,29.74039016,8.0,Agrifos Fertilizer L.L.C.,Harris-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110042479662,566 CO HWY 406,-89.60841,125.0,110042479662,MARSTON,63866,36.516760001,2.0,AGRIUM ADVANCED TECHNOLOGIES,New Madrid-MO
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110041924362,71025 - 569 STREET,-97.16154,126.0,110041924362,FAIRBURY,68352,40.119620001,3.0,"AGRIUM ADVANCED TECHNOLOGIES & LOVELAND PRODUCTS, INC",Jefferson-NE
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000407970,2405 VASSAR RD.,-83.750869296,127.0,110000407970,REESE,48757-9340,43.442151207,28.0,AGRIUM ADVANCED TECHNOLOGIES (US) INC,Saginaw-MI
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110044969139,1301 SPRING CREEK RD,-84.605870515,128.0,110044969139,BAINBRIDGE,39817,30.903152991,1.0,AGRIUM BAINBRIDGE TERMINAL,Decatur-GA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000392628,10743 BROWER ROAD,-84.79639,129.0,110000392628,NORTH BEND,45052-9761,39.120160001,4.0,AGRIUM NORTH BEND NITROGEN OPERATIONS,Hamilton-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000495839,3961 CHANNEL DRIVE,-121.57659,130.0,110000495839,WEST SACRAMENTO,95691-3431,38.559240001,4.0,AGRIUM U S INCORPORATED,yolo-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000596837,22292 SW 89TH ROAD,-96.84147,131.0,110000596837,BEATRICE,68310-6872,40.304360001,9.0,AGRIUM U.S. INC HOMESTEAD TERMINAL,Gage-NE
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000578946,2215 105TH AVENUE SE,-98.277524824,132.0,110000578946,ROGERS,58479-9660,47.092176535,1.0,AGRIUM U.S. INC. - LEAL TERMINAL,Barnes-ND
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000599932,9021 FARM RD 1551,-101.40235,133.0,110000599932,BORGER,79007,35.672950001,39.0,AGRIUM US INC,Hutchinson-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110007030186,227515 E BOWLES ROAD,-119.02306,134.0,110007030186,KENNEWICK,99337-8673,46.168310001,6.0,AGRIUM US INC KENNEWICK FERTILIZER OPERATION,Benton-WA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,2501 Mayflower Drive,-79.14379,135.0,PENDING,Lynchburg,24501,37.379160001,1.0,Agrium US Inc-Lynchburg Terminal,Independent City-VA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,1104 Ferry Lake Road,-83.49237,136.0,,Tifton,31794,31.455900001,1.0,Agrium US Inc-Tifton Terminal,Tift-GA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110043720113,463 JOHNNY MERCER BLVD. B-7 #294,-80.97822,137.0,110043720113,SAVANNAH,31410,32.016800001,5.0,"AGROFERT USA, INC.",Chatham-GA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000392913,2627 S. SOUTH ST.,-83.844829615,138.0,110000392913,WILMINGTON,45177,39.413525984,1.0,AHRESTY WILMINGTON CORP,Clinton-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110002003091,6510 ARCTIC SPUR RD,-149.89584,139.0,110002003091,ANCHORAGE,99518,61.161520001,1.0,AIR LIQUIDE,Anchorage-AK
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110033536573,11450 W FAIRMONT PKWY,-95.053576119,140.0,110033536573,LA PORTE,775716000,29.651494031,1.0,AIR LIQUIDE - LA PORTE ASU,Harris-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110015781661,OFF CALLAHAN ROAD AT 7TH STREET AND 13TH AVENUE,-94.69842,141.0,110015781661,LONGVIEW,75602,32.470140001,2.0,AIR LIQUIDE - LONGVIEW POX,Gregg-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000770700,700 DECOTO ROAD,-122.01781,142.0,110000770700,UNION CITY,94587-3513,37.597720001,1.0,AIR LIQUIDE AMERICA CORP,Alameda-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110021175011,HWY 30,-91.01325,143.0,110021175011,GEISMAR,70734,30.225150001,1.0,AIR LIQUIDE AMERICA CORP.,Ascension-LA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110033444468,4015 HIGHWAY 361,-97.1864,144.0,110033444468,INGLESIDE,78362,27.871670001,1.0,AIR LIQUIDE AMERICA INGLESIDE HPU ASU PLANT,San Patricio-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110004789907,6529 NORTHWEST FRONT AVENUE,-122.74564,145.0,110004789907,PORTLAND,97210-3678,45.569080001,1.0,AIR LIQUIDE AMERICA L.P.,Multnomah-OR
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110005191078,5880 UP RIVER ROAD,-97.472347107,146.0,110005191078,CORPUS CHRISTI,78407-1129,27.813910959,1.0,AIR LIQUIDE CORPUS CHRISTI SMR PLANT,Nueces-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110015780877,FM 523 OYSTER CREEK DIVISION OC-409 (GATE 9),-95.34367,147.0,110015780877,FREEPORT,77541,29.050280001,1.0,AIR LIQUIDE FREEPORT HPU PLANT,Brazoria-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110043973055,8581 SOUTH TEXAS ROAD,-122.56745,148.0,110043973055,ANACORTES,98221,48.466280001,1.0,AIR LIQUIDE HYDROGEN PLANT,Skagit-WA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000462758,11400 BAY AREA BOULEVARD,-95.044198359,149.0,110000462758,PASADENA,77507-1712,29.621469121,1.0,AIR LIQUIDE LARGE INDUSTRIES US,Harris-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110018885731,1310 E EL SEGUNDO BLVD,-118.402589899,150.0,110018885731,EL SEGUNDO,90245,33.916390001,1.0,AIR LIQUIDE LARGE INDUSTRIES US LP - EL SEGUNDO,Los Angeles-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110041623641,1391 SAN PABLO AVE,-122.260076166,151.0,110041623641,RODEO,94572,38.043044474,1.0,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,Contra Costa-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110002578292,301 S 45TH AVE,-112.156018488,152.0,110002578292,PHOENIX,85043-3914,33.445434685,1.0,AIR LIQUIDE SPECIALTY GASES LLC,Maricopa-AZ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110003138220,6030 WEDEKING AVE,-87.477760303,153.0,110003138220,EVANSVILLE,47715,37.996936971,2.0,AIRGAS - MID AMERICA,Vanderburgh-IN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110004559237,121 BOXWOOD LANE,-76.0959,154.0,110004559237,SYRACUSE,13206-1802,43.077020001,2.0,AIRGAS EAST,Onondaga-NY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,2900 52nd Ave,-76.930857739,155.0,,Hyattsville,20781,38.926241479,2.0,Airgas East Inc,Prince George's-MD
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000726126,160 GLENDALE MILFORD RD,-84.2995,156.0,110000726126,MIAMIVILLE,45147,39.212550001,2.0,"AIRGAS GREAT LAKES, INC. BOC GASES",Clermont-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110007897366,ROUTE 62 NORTH,-81.80852,157.0,110007897366,POCA,25159,38.482000001,2.0,AIRGAS MID AMERICA - BLACK BETSY PLANT,Putnam-WV
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,109 Hinnant Road,-77.98293,158.0,PENDING,Goldsboro,27530,35.467970001,2.0,Airgas National Welders,Wayne-NC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,5313 Old Dowd Road,-80.9271572,159.0,PENDING,Charlotte,28208,35.228890601,2.0,Airgas National Welders,Mecklenburg-NC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038172946,1226 RIALTO RD .,-90.433116916,161.0,110038172946,YAZOO CITY,39194,32.842043084,1.0,AIRGAS NITROUS OXIDE,Yazoo-MS
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,4295 SE 84th,-94.67948,160.0,,Galena,66739,37.116600001,1.0,Airgas Nitrous Oxide,Cherokee-KS
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110004790977,20001 SOUTHWEST TETON AVENUE,-122.78203,162.0,110004790977,TUALATIN,97062-8808,45.375170001,1.0,AIRGAS NORPAC INC,Washington-OR
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,5211 Industrial CT SE,-84.46572,163.0,PENDING,Smyrna,30080,33.831230001,1.0,"Airgas Refrigerants,Inc.",Cobb-GA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000545134,2200 SPEED RAIL COURT,-80.61329,164.0,110000545134,CONCORD,28025-7213,35.337550001,1.0,AIRGAS SPECIALTY PRODUCTS - CONCORD NC,Cabarrus-NC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,2530 Sever Road Suite 300,-84.070449271,165.0,,Lawrenceville,30043,33.999240557,2.0,Airgas Specialty Products - Corporate Office,Gwinnett-GA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110041624070,264 E STREET,-90.176891074,166.0,110041624070,GRANITE CITY,62040,38.68904839,1.0,AIRGAS SPECIALTY PRODUCTS - GRANITE CITY,Madison-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110009162583,900 DELAWARE AVENUE,-75.593009301,167.0,110009162583,PALMERTON,18071-2008,40.809028364,9.0,AIRGAS SPECIALTY PRODUCTS - PALMERTON PA,Carbon-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000545170,1200 W 138TH STREET,-87.65228,168.0,110000545170,RIVERDALE,60827-1676,41.644480001,1.0,AIRGAS SPECIALTY PRODUCTS - RIVERDALE IL,Cook-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038367317,6270 WILDERNESS AVENUE,-117.44703,169.0,110038367317,RIVERSIDE,92504-1055,33.956340001,1.0,AIRGAS SPECIALTY PRODUCTS - RIVERSIDE CA,Riverside-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000906244,6260 I-35 EAST,-96.837194252,170.0,110000906244,WAXAHACHIE,75165,32.471951354,1.0,AIRGAS SPECIALTY PRODUCTS - WAXAHACHIE TX,Ellis-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000712300,3600 COUNTY ROAD 547 NORTH,-81.59561,171.0,110000712300,DAVENPORT,33837-8704,28.215090001,1.0,AIRGAS SPECIALTY PRODUCTS DAVENPORT FL,Polk-FL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110022447556,611 SCOTT ST,-79.85729,172.0,110022447556,DONORA,15033,40.188070001,1.0,AIRGAS SPECIALTY PRODUCTS DONORA PA,Washington-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000516503,310 BRENNAN ROAD,-84.94394,173.0,110000516503,COLUMBUS,31903-2011,32.447720001,1.0,"AIRGAS SPECIALTY PRODUCTS INC., COLUMBUS, GA",Muscogee-GA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000573816,11713 B SPENCERVILLE-DELPHOS ROAD,-84.34507,174.0,110000573816,DELPHOS,45833-9221,40.842060001,1.0,"AIRGAS SPECIALTY PRODUCTS INC., DELPHOS, OH",Van Wert-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000544723,5142 PORT ROAD,-85.670410795,175.0,110000544723,JEFFERSONVILLE,47130-8410,38.314497017,1.0,"AIRGAS SPECIALTY PRODUCTS INC., JEFFERSONVILLE, IN",Clark-IN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000545447,200 COLE ROAD,-76.97259,176.0,110000545447,LYONS,14489,43.053970001,1.0,"AIRGAS SPECIALTY PRODUCTS INC., LYONS, NY",Wayne-NY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000544698,458 FARWELL AVENUE,-93.02834,177.0,110000544698,SOUTH ST PAUL,55075-2427,44.884390001,1.0,"AIRGAS SPECIALTY PRODUCTS INC., S. ST. PAUL, MN",Dakota-MN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000558263,105 DILL ROAD,-76.582852966,178.0,110000558263,SUFFOLK,23434-4873,36.715987568,1.0,"AIRGAS SPECIALTY PRODUCTS INC., SUFFOLK, VA",Suffolk-VA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110022532730,15116 CANARY AVE,-118.02391,179.0,110022532730,LA MIRADA,90638,33.893700001,1.0,AIRGAS SPECIALTY PRODUCTS LA MIRADA,Los Angeles-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,1124 N. Waverly Street,-97.10319,181.0,PENDING,Ponca City,74601,36.717229092,2.0,"Airgas USA, LLC",Kay-OK
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110003708970,2325 SALZBURG,-84.19959832,180.0,110003708970,MIDLAND,48640-8595,43.583413116,2.0,"AIRGAS USA, LLC",MIdland-MI
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,352 W. 133rd Street,-118.28015,182.0,PENDING,Gardena,90061,33.910910001,2.0,"Airgas USA, LLC",Los Angeles-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,410 SE Creekview Drive,-93.57335,183.0,,Ankeny,50021,41.727030001,2.0,"Airgas USA, LLC - Ankeny, IA",Polk-IA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,401 Sentry Drive,-88.249,184.0,,Waukesha,53151,42.997580001,2.0,"Airgas USA, LLC - Waukesha, WI",Waukesha-WI
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,6801 Florin Perkins Road,-121.39059,185.0,,Sacramento,95828,38.503860001,2.0,"Airgas, NCN",Sacramento-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000392557,1801 CRAWFORD STREET,-84.392218695,186.0,110000392557,MIDDLETOWN,45043-0001,39.500648696,17.0,AK STEEL CORP,Butler-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000391898,913 BOWMAN STREET,-82.52327,187.0,110000391898,MANSFIELD,44903-4109,40.784490001,6.0,AK STEEL CORP    MANSFIELD WO RKS,Richland-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000384487,1724 LINDEN AVENUE,-82.00034,188.0,110000384487,ZANESVILLE,43701-2307,39.961360001,1.0,AK STEEL CORP - ZANESVI LLE WORKS,Muskingum-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110009937738,US HIGHWAY 23 NORTH,-82.70207,189.0,110009937738,ASHLAND,41101,38.533900001,3.0,AK STEEL CORP ASHLAND WORKS - COKE PLANT,Boyd-KY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000384673,17400 STATE ROUTE 16,-81.8843,190.0,110000384673,COSHOCTON,43812,40.208330001,3.0,AK STEEL CORP COSHOCTON WORKS,Coshocton-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110040929234,1 ARMCO DR,-79.91375,191.0,110040929234,BUTLER,16003,40.848540001,13.0,AK STEEL CORP/BUTLER WORKS,Butler-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110043800553,170 ARMCO ROAD,-82.670264906,192.0,110043800553,ASHLAND,41101,38.496386623,14.0,AK STEEL CORPORATION WEST WORKS,BOYD-KY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000592788,6500 N US HIGHWAY 231,-87.03644,193.0,110000592788,ROCKPORT,47635,37.981490001,4.0,AK STEEL ROCKPORT WORKS,Spencer-IN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,501 Jersey Avenue,-74.46747,194.0,PENDING,New Brunswick,08901,40.480550001,35.0,Akcros Chemicals Inc.,Middlesex-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000388615,4239 HUDSON DR.,-81.47134,195.0,110000388615,STOW,44224,41.183000001,43.0,AKROCHEM CORP,Summit-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110015888912,120 FRANKLIN,-83.288415985,196.0,110015888912,PONTIAC,48341-2220,42.626038046,20.0,AKZO NOBEL CAR REFINISHES,Oakland-MI
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000382434,1313 WINDSOR AVENUE,-82.97207,198.0,110000382434,COLUMBUS,43211-2851,39.996850001,2.0,AKZO NOBEL COATINGS INC,FRANKLIN-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000345840,1431 PROGRESS AVENUE,-80.02151,197.0,110000345840,HIGH POINT,27260-8322,35.923610001,3.0,AKZO NOBEL COATINGS INC,Guilford-NC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000487893,1660 CROSS STREET SE,-123.02379,199.0,110000487893,SALEM,97302-1318,44.925690001,1.0,AKZO NOBEL COATINGS INC,Marion-OR
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110030493909,1651 BROOKFIELD AVE,-88.059215382,200.0,110030493909,HOWARD,543138817,44.586808354,6.0,AKZO NOBEL EKA CHEMICALS INC,Brown-WI
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110044232773,12900 BAY PARK ROAD,-95.06537,201.0,110044232773,PASADENA,77507,29.638880001,36.0,AKZO NOBEL POLYMER CHEMICALS,Harris-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,730 Independence Parkway South,-95.090922086,202.0,PENDING,La Porte,77571,29.709848491,21.0,Akzo Nobel Polymer Chemicals LLC,HARRIS-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110041034902,909 MUELLER AVENUE,-85.257174183,203.0,110041034902,CHATTANOOGA,37406-1334,35.085332307,9.0,AKZO NOBEL SPG D/B/A ALCO CHEMICAL,Hamilton-TN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110035811440,525 WEST VAN BUREN STREET,-87.640422308,204.0,110035811440,CHICAGO,60607-3823,41.87676077,37.0,AKZO NOBEL SURFACE CHEMISTRY,Cook-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110037861098,611 E NORTHSIDE DR,-97.34129,205.0,110037861098,FORT WORTH,761649243,32.778220001,6.0,AKZO NOBEL SURFACE CHEMISTRY,Tarrant-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000461884,15200 ALMEDA ROAD,-95.43099,206.0,110000461884,HOUSTON,77053-4920,29.584160001,49.0,AKZO NOBEL SURFACE CHEMISTRY LLC,Harris-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,485 Cedar Springs Road,-80.53284,208.0,PENDING,Salisbury,28147,35.632000001,18.0,Akzo Nobel Surface Chemistry LLC,Rowan-NC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000547196,8005 NORTH TABLER RD.,-88.328518646,207.0,110000547196,MORRIS,60450-9184,41.40845345,57.0,AKZO NOBEL SURFACE CHEMISTRY LLC,Grundy-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,525 W. Van Buren St. 15th Floor,-87.640422308,209.0,PENDING,Chicago,60607,41.87676077,37.0,"AkzoNobel Functional Chemicals, LLC",Cook-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110043769874,1567 PROSPECT ST,-80.02414,210.0,110043769874,HIGH POINT,27261,35.922090001,6.0,AKZONOBEL WOOD ADHESIVES,Guilford-NC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000368183,1000 GOODYEAR AVENUE,-85.970221048,211.0,110000368183,GADSDEN,35903-1109,34.009430668,1.0,ALABAMA POWER COMPANY PLANT GADSDEN,ETOWAH-AL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110041069544,HWY 25,-86.44906,212.0,110041069544,WILSONVILLE,35186,33.272750001,1.0,ALABAMA POWER COMPANY-E.C. GASTON STEAM PLANT,SHELBY-AL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,2372 Lena Landegger Hwy,-87.493091756,213.0,PENDING,Perdue Hill,36470,31.571493283,9.0,"Alabama River Cellulose, LLC",Monroe-AL
